realtime_start,date,value,realtime_end
2018-11-07,2013-08-01,36044,2018-11-07
2018-11-07,2013-09-01,35952,2018-11-07
2018-11-07,2013-10-01,35955,2018-11-07
2018-11-07,2013-11-01,36795,2018-11-07
2018-11-07,2013-12-01,37917,2018-11-07
2018-11-07,2014-01-01,36827,2018-11-07
2018-11-07,2014-02-01,37737,2018-11-07
2018-11-07,2014-03-01,38253,2018-11-07
2018-11-07,2014-04-01,38368,2018-11-07
2018-11-07,2014-05-01,38441,2018-11-07
2018-11-07,2014-06-01,39279,2018-11-07
2018-11-07,2014-07-01,39110,2018-11-07
2018-11-07,2014-08-01,39618,2018-11-07
2018-11-07,2014-09-01,39720,2018-11-07
2018-11-07,2014-10-01,40117,2018-11-07
2018-11-07,2014-11-01,40427,2018-11-07
2018-11-07,2014-12-01,40533,2018-11-07
2018-11-07,2015-01-01,40439,2018-11-07
2018-11-07,2015-02-01,41366,2018-11-07
2018-11-07,2015-03-01,41277,2018-11-07
2018-11-07,2015-04-01,41677,2018-11-07
2018-11-07,2015-05-01,41593,2018-11-07
2018-11-07,2015-06-01,41878,2018-11-07
2018-11-07,2015-07-01,42564,2018-11-07
2018-11-07,2015-08-01,42691,2018-11-07
2018-11-07,2015-09-01,43135,2018-11-07
2018-11-07,2015-10-01,43478,2018-11-07
2018-11-07,2015-11-01,43438,2018-11-07
2018-11-07,2015-12-01,43728,2018-11-07
2018-11-07,2016-01-01,44485,2018-11-07
2018-11-07,2016-02-01,44627,2018-11-07
2018-11-07,2016-03-01,44780,2018-11-07
2018-11-07,2016-04-01,45427,2018-11-07
2018-11-07,2016-05-01,46229,2018-11-07
2018-11-07,2016-06-01,46772,2018-11-07
2018-11-07,2016-07-01,46858,2018-11-07
2018-11-07,2016-08-01,47076,2018-11-07
2018-11-07,2016-09-01,47438,2018-11-07
2018-11-07,2016-10-01,48050,2018-11-07
2018-11-07,2016-11-01,48031,2018-11-07
2018-11-07,2016-12-01,48849,2018-11-07
2018-11-07,2017-01-01,49187,2018-11-07
2018-11-07,2017-02-01,49300,2018-11-07
2018-11-07,2017-03-01,49728,2018-11-07
2018-11-07,2017-04-01,50470,2018-11-07
2018-11-07,2017-05-01,51146,2018-11-07
2018-11-07,2017-06-01,51441,2018-11-07
2018-11-07,2017-07-01,51901,2018-11-07
2018-11-07,2017-08-01,52226,2018-11-07
2018-11-07,2017-09-01,52142,2018-11-07
2018-11-07,2017-10-01,52285,2018-11-07
2018-11-07,2017-11-01,54275,2018-11-07
2018-11-07,2017-12-01,54500,2018-11-07
2018-11-07,2018-01-01,53845,2018-11-07
2018-11-07,2018-02-01,54449,2018-11-07
2018-11-07,2018-03-01,54958,2018-11-07
2018-11-07,2018-04-01,55613,2018-11-07
2018-11-07,2018-05-01,55765,2018-11-07
2018-11-07,2018-06-01,56257,2018-11-07
2018-11-07,2018-07-01,57147,2018-11-07
2018-11-07,2018-08-01,57436,2018-11-07
2018-11-07,2018-09-01,58063,2018-11-07
