realtime_start,date,value,realtime_end
2018-11-07,2013-09-01,48190,2018-11-07
2018-11-07,2013-10-01,48339,2018-11-07
2018-11-07,2013-11-01,48289,2018-11-07
2018-11-07,2013-12-01,48922,2018-11-07
2018-11-07,2014-01-01,49018,2018-11-07
2018-11-07,2014-02-01,49099,2018-11-07
2018-11-07,2014-03-01,49131,2018-11-07
2018-11-07,2014-04-01,49469,2018-11-07
2018-11-07,2014-05-01,49594,2018-11-07
2018-11-07,2014-06-01,50008,2018-11-07
2018-11-07,2014-07-01,50219,2018-11-07
2018-11-07,2014-08-01,50342,2018-11-07
2018-11-07,2014-09-01,50545,2018-11-07
2018-11-07,2014-10-01,50691,2018-11-07
2018-11-07,2014-11-01,50743,2018-11-07
2018-11-07,2014-12-01,50947,2018-11-07
2018-11-07,2015-01-01,50969,2018-11-07
2018-11-07,2015-02-01,51039,2018-11-07
2018-11-07,2015-03-01,50984,2018-11-07
2018-11-07,2015-04-01,50897,2018-11-07
2018-11-07,2015-05-01,50952,2018-11-07
2018-11-07,2015-06-01,51121,2018-11-07
2018-11-07,2015-07-01,51302,2018-11-07
2018-11-07,2015-08-01,51277,2018-11-07
2018-11-07,2015-09-01,51194,2018-11-07
2018-11-07,2015-10-01,51034,2018-11-07
2018-11-07,2015-11-01,51435,2018-11-07
2018-11-07,2015-12-01,51252,2018-11-07
2018-11-07,2016-01-01,51576,2018-11-07
2018-11-07,2016-02-01,51484,2018-11-07
2018-11-07,2016-03-01,51095,2018-11-07
2018-11-07,2016-04-01,51799,2018-11-07
2018-11-07,2016-05-01,51957,2018-11-07
2018-11-07,2016-06-01,52134,2018-11-07
2018-11-07,2016-07-01,51887,2018-11-07
2018-11-07,2016-08-01,52053,2018-11-07
2018-11-07,2016-09-01,52156,2018-11-07
2018-11-07,2016-10-01,52417,2018-11-07
2018-11-07,2016-11-01,52368,2018-11-07
2018-11-07,2016-12-01,52465,2018-11-07
2018-11-07,2017-01-01,52544,2018-11-07
2018-11-07,2017-02-01,52653,2018-11-07
2018-11-07,2017-03-01,52993,2018-11-07
2018-11-07,2017-04-01,52989,2018-11-07
2018-11-07,2017-05-01,53047,2018-11-07
2018-11-07,2017-06-01,52941,2018-11-07
2018-11-07,2017-07-01,52959,2018-11-07
2018-11-07,2017-08-01,53184,2018-11-07
2018-11-07,2017-09-01,53779,2018-11-07
2018-11-07,2017-10-01,53943,2018-11-07
2018-11-07,2017-11-01,54083,2018-11-07
2018-11-07,2017-12-01,54624,2018-11-07
2018-11-07,2018-01-01,54380,2018-11-07
2018-11-07,2018-02-01,54517,2018-11-07
2018-11-07,2018-03-01,54704,2018-11-07
2018-11-07,2018-04-01,55038,2018-11-07
2018-11-07,2018-05-01,55106,2018-11-07
2018-11-07,2018-06-01,55029,2018-11-07
2018-11-07,2018-07-01,55429,2018-11-07
2018-11-07,2018-08-01,55275,2018-11-07
2018-11-07,2018-09-01,55240,2018-11-07
