realtime_start,obs_date,revenue,realtime_end
11/7/18,4/1/09,16337,11/7/18
11/7/18,5/1/09,17264,11/7/18
11/7/18,6/1/09,15434,11/7/18
11/7/18,7/1/09,16007,11/7/18
11/7/18,8/1/09,17656,11/7/18
11/7/18,9/1/09,15630,11/7/18
11/7/18,10/1/09,17053,11/7/18
11/7/18,11/1/09,18332,11/7/18
11/7/18,12/1/09,27128,11/7/18
11/7/18,1/1/10,13216,11/7/18
11/7/18,2/1/10,14816,11/7/18
11/7/18,3/1/10,17390,11/7/18
11/7/18,4/1/10,17042,11/7/18
11/7/18,5/1/10,17727,11/7/18
11/7/18,6/1/10,16138,11/7/18
11/7/18,7/1/10,16842,11/7/18
11/7/18,8/1/10,17923,11/7/18
11/7/18,9/1/10,16232,11/7/18
11/7/18,10/1/10,17412,11/7/18
11/7/18,11/1/10,20003,11/7/18
11/7/18,12/1/10,28545,11/7/18
11/7/18,1/1/11,13703,11/7/18
11/7/18,2/1/11,15931,11/7/18
11/7/18,3/1/11,18252,11/7/18
11/7/18,4/1/11,18647,11/7/18
11/7/18,5/1/11,18771,11/7/18
11/7/18,6/1/11,17783,11/7/18
11/7/18,7/1/11,17937,11/7/18
11/7/18,8/1/11,19263,11/7/18
11/7/18,9/1/11,17999,11/7/18
11/7/18,10/1/11,18255,11/7/18
11/7/18,11/1/11,20957,11/7/18
11/7/18,12/1/11,31108,11/7/18
11/7/18,1/1/12,14358,11/7/18
11/7/18,2/1/12,17931,11/7/18
11/7/18,3/1/12,20162,11/7/18
11/7/18,4/1/12,18601,11/7/18
11/7/18,5/1/12,19952,11/7/18
11/7/18,6/1/12,18717,11/7/18
11/7/18,7/1/12,18266,11/7/18
11/7/18,8/1/12,20750,11/7/18
11/7/18,9/1/12,18391,11/7/18
11/7/18,10/1/12,18845,11/7/18
11/7/18,11/1/12,22016,11/7/18
11/7/18,12/1/12,31504,11/7/18
11/7/18,1/1/13,15155,11/7/18
11/7/18,2/1/13,17382,11/7/18
11/7/18,3/1/13,20575,11/7/18
11/7/18,4/1/13,19176,11/7/18
11/7/18,5/1/13,20780,11/7/18
11/7/18,6/1/13,18939,11/7/18
11/7/18,7/1/13,19176,11/7/18
11/7/18,8/1/13,21558,11/7/18
11/7/18,9/1/13,18111,11/7/18
11/7/18,10/1/13,19855,11/7/18
11/7/18,11/1/13,22437,11/7/18
11/7/18,12/1/13,31578,11/7/18
11/7/18,1/1/14,15179,11/7/18
11/7/18,2/1/14,17507,11/7/18
11/7/18,3/1/14,20070,11/7/18
11/7/18,4/1/14,20322,11/7/18
11/7/18,5/1/14,21568,11/7/18
11/7/18,6/1/14,18947,11/7/18
11/7/18,7/1/14,19828,11/7/18
11/7/18,8/1/14,21993,11/7/18
11/7/18,9/1/14,18646,11/7/18
11/7/18,10/1/14,20220,11/7/18
11/7/18,11/1/14,23491,11/7/18
11/7/18,12/1/14,32638,11/7/18
11/7/18,1/1/15,15764,11/7/18
11/7/18,2/1/15,17980,11/7/18
11/7/18,3/1/15,20752,11/7/18
11/7/18,4/1/15,20389,11/7/18
11/7/18,5/1/15,22145,11/7/18
11/7/18,6/1/15,19667,11/7/18
11/7/18,7/1/15,20564,11/7/18
11/7/18,8/1/15,22314,11/7/18
11/7/18,9/1/15,19151,11/7/18
11/7/18,10/1/15,20637,11/7/18
11/7/18,11/1/15,23090,11/7/18
11/7/18,12/1/15,33345,11/7/18
11/7/18,1/1/16,15672,11/7/18
11/7/18,2/1/16,18870,11/7/18
11/7/18,3/1/16,21445,11/7/18
11/7/18,4/1/16,20409,11/7/18
11/7/18,5/1/16,21583,11/7/18
11/7/18,6/1/16,20103,11/7/18
11/7/18,7/1/16,20614,11/7/18
11/7/18,8/1/16,22371,11/7/18
11/7/18,9/1/16,19779,11/7/18
11/7/18,10/1/16,20521,11/7/18
11/7/18,11/1/16,23668,11/7/18
11/7/18,12/1/16,34582,11/7/18
11/7/18,1/1/17,15817,11/7/18
11/7/18,2/1/17,17933,11/7/18
11/7/18,3/1/17,21198,11/7/18
11/7/18,4/1/17,21092,11/7/18
11/7/18,5/1/17,21870,11/7/18
11/7/18,6/1/17,20568,11/7/18
11/7/18,7/1/17,20786,11/7/18
11/7/18,8/1/17,22832,11/7/18
11/7/18,9/1/17,20038,11/7/18
11/7/18,10/1/17,20653,11/7/18
11/7/18,11/1/17,24828,11/7/18
11/7/18,12/1/17,34399,11/7/18
11/7/18,1/1/18,16143,11/7/18
11/7/18,2/1/18,18908,11/7/18
11/7/18,3/1/18,22699,11/7/18
11/7/18,4/1/18,20988,11/7/18
11/7/18,5/1/18,24144,11/7/18
11/7/18,6/1/18,21887,11/7/18
11/7/18,7/1/18,22193,11/7/18
11/7/18,8/1/18,23632,11/7/18
11/7/18,9/1/18,20660,11/7/18
