realtime_start,obs_date,revenue,realtime_end
11/7/18,12/1/10,39785,11/7/18
11/7/18,1/1/11,36961,11/7/18
11/7/18,2/1/11,37394,11/7/18
11/7/18,3/1/11,42036,11/7/18
11/7/18,4/1/11,41761,11/7/18
11/7/18,5/1/11,43020,11/7/18
11/7/18,6/1/11,42080,11/7/18
11/7/18,7/1/11,43301,11/7/18
11/7/18,8/1/11,42385,11/7/18
11/7/18,9/1/11,41383,11/7/18
11/7/18,10/1/11,42415,11/7/18
11/7/18,11/1/11,39703,11/7/18
11/7/18,12/1/11,42911,11/7/18
11/7/18,1/1/12,39644,11/7/18
11/7/18,2/1/12,40931,11/7/18
11/7/18,3/1/12,45647,11/7/18
11/7/18,4/1/12,43755,11/7/18
11/7/18,5/1/12,45479,11/7/18
11/7/18,6/1/12,44892,11/7/18
11/7/18,7/1/12,44506,11/7/18
11/7/18,8/1/12,44936,11/7/18
11/7/18,9/1/12,43027,11/7/18
11/7/18,10/1/12,43577,11/7/18
11/7/18,11/1/12,42472,11/7/18
11/7/18,12/1/12,45295,11/7/18
11/7/18,1/1/13,41798,11/7/18
11/7/18,2/1/13,41496,11/7/18
11/7/18,3/1/13,47564,11/7/18
11/7/18,4/1/13,45560,11/7/18
11/7/18,5/1/13,47488,11/7/18
11/7/18,6/1/13,45440,11/7/18
11/7/18,7/1/13,45482,11/7/18
11/7/18,8/1/13,46893,11/7/18
11/7/18,9/1/13,43653,11/7/18
11/7/18,10/1/13,46062,11/7/18
11/7/18,11/1/13,45288,11/7/18
11/7/18,12/1/13,46589,11/7/18
11/7/18,1/1/14,42932,11/7/18
11/7/18,2/1/14,42890,11/7/18
11/7/18,3/1/14,49410,11/7/18
11/7/18,4/1/14,47708,11/7/18
11/7/18,5/1/14,51054,11/7/18
11/7/18,6/1/14,47895,11/7/18
11/7/18,7/1/14,48690,11/7/18
11/7/18,8/1/14,50086,11/7/18
11/7/18,9/1/14,47070,11/7/18
11/7/18,10/1/14,50135,11/7/18
11/7/18,11/1/14,47614,11/7/18
11/7/18,12/1/14,50732,11/7/18
11/7/18,1/1/15,47960,11/7/18
11/7/18,2/1/15,46604,11/7/18
11/7/18,3/1/15,53122,11/7/18
